Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,Pkt Len Min,Pkt Len Max,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Prediction
443,17,1718887684.3854308,48.42308688163757,0,620,0,83802,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.387137,48.41622734069824,0,5064,0,6477988,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.3891945,48.41828465461731,0,5065,0,6479280,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.3923717,48.421462059021,0,5066,0,6480572,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.3939953,48.42308568954468,0,5067,0,6481864,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.3951254,48.42421579360962,0,5068,0,6483156,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.397128,48.42621850967407,0,5069,0,6484448,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.3981347,48.42722511291504,0,5070,0,6485740,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.399133,48.42822337150574,0,5071,0,6487032,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4018075,48.4308979511261,0,5072,0,6488324,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4038558,48.43294620513916,0,5073,0,6489616,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4049752,48.43406558036804,0,5074,0,6490908,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.406542,48.4356324672699,0,5075,0,6492200,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887684.408763,48.44641900062561,0,621,0,83878,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4104822,48.43957257270813,0,5076,0,6493492,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4111533,48.4402437210083,0,5077,0,6494784,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4132812,48.44237160682678,0,5078,0,6496076,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.414281,48.443371057510376,0,5079,0,6497368,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4152837,48.444374084472656,0,5080,0,6498660,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.416289,48.44537949562073,0,5081,0,6499952,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4172852,48.44637560844421,0,5082,0,6501244,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.418278,48.44736838340759,0,5083,0,6502536,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.419276,48.44836640357971,0,5084,0,6503828,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.419276,48.44836640357971,0,5085,0,6505120,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.420274,48.44936442375183,0,5086,0,6506412,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.4209025,48.44999289512634,0,5087,0,6507704,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.421978,48.45106840133667,0,5088,0,6508996,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.421978,48.45106840133667,0,5089,0,6510288,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.423033,48.4521234035492,0,5090,0,6511580,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887684.423033,48.4521234035492,0,5091,0,6512872,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887684.4240098,48.46166586875916,0,622,0,83954,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.088673,49.11776351928711,0,5092,0,6514164,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0896714,49.11876177787781,0,5093,0,6515456,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0911849,49.12027525901794,0,5094,0,6516748,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0921996,49.1212899684906,0,5095,0,6518040,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0932107,49.12230110168457,0,5096,0,6519332,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0942154,49.1233057975769,0,5097,0,6520624,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0952084,49.12429881095886,0,5098,0,6521916,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0962107,49.125301122665405,0,5099,0,6523208,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0972176,49.12630796432495,0,5100,0,6524500,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.09821,49.12730050086975,0,5101,0,6525792,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.0992086,49.12829899787903,0,5102,0,6527084,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1017485,49.1308388710022,0,5103,0,6528376,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.104374,49.133464336395264,0,5104,0,6529668,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.104374,49.133464336395264,0,5105,0,6530960,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.10537,49.13446044921875,0,5106,0,6532252,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.10537,49.13446044921875,0,5107,0,6533544,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1063874,49.14404344558716,0,623,0,84030,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.107381,49.14503741264343,0,624,0,84106,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1082654,49.13735580444336,0,5108,0,6534836,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1082654,49.13735580444336,0,5109,0,6536128,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1082654,49.13735580444336,0,5110,0,6537420,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1095088,49.138599157333374,0,5111,0,6538712,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1102798,49.13937020301819,0,5112,0,6540004,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1118588,49.14094924926758,0,5113,0,6541296,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.11386,49.14295029640198,0,5114,0,6542588,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.11386,49.14295029640198,0,5115,0,6543880,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1148374,49.14392781257629,0,5116,0,6545172,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1158545,49.14494490623474,0,5117,0,6546464,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1178565,49.14694666862488,0,5118,0,6547756,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.118853,49.14694666862488,0,5119,0,6549048,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.118853,49.1479434967041,0,5120,0,6550340,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.118853,49.1479434967041,0,5121,0,6551632,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.118853,49.1479434967041,0,5122,0,6552924,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.120362,49.15801811218262,0,625,0,84182,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.120362,49.15801811218262,0,626,0,84258,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1213686,49.1504590511322,0,5123,0,6554216,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1213686,49.1504590511322,0,5124,0,6555508,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.122372,49.15146231651306,0,5125,0,6556800,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1233976,49.15248799324036,0,5126,0,6558092,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1233976,49.15248799324036,0,5127,0,6559384,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.124381,49.15347146987915,0,5128,0,6560676,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.125378,49.15446829795837,0,5129,0,6561968,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.125378,49.15446829795837,0,5130,0,6563260,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.125378,49.15446829795837,0,5131,0,6564552,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.125378,49.15446829795837,0,5132,0,6565844,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.126378,49.155468463897705,0,5133,0,6567136,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.126378,49.155468463897705,0,5134,0,6568428,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.126378,49.155468463897705,0,5135,0,6569720,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.126378,49.155468463897705,0,5136,0,6571012,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1274786,49.15656900405884,0,5137,0,6572304,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1274786,49.15656900405884,0,5138,0,6573596,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1285038,49.16615986824036,0,627,0,84335,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1285038,49.157594203948975,0,5139,0,6574888,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1285038,49.157594203948975,0,5140,0,6576180,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1285038,49.157594203948975,0,5141,0,6577472,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.129505,49.15859532356262,0,5142,0,6578764,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.129505,49.15859532356262,0,5143,0,6580056,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.129505,49.167160987854,0,628,0,84412,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.130479,49.15956974029541,0,5144,0,6581348,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.130479,49.15956974029541,0,5145,0,6582640,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.130479,49.15956974029541,0,5146,0,6583932,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1315577,49.16064786911011,0,5147,0,6585224,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1315577,49.16064786911011,0,5148,0,6586516,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1315577,49.16064786911011,0,5149,0,6587808,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1315577,49.16064786911011,0,5150,0,6589100,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1325586,49.16164898872376,0,5151,0,6590392,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1325586,49.16164898872376,0,5152,0,6591684,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1325586,49.16164898872376,0,5153,0,6592976,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1335783,49.171234369277954,0,629,0,84489,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1335783,49.171234369277954,0,630,0,84567,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1335783,49.16266870498657,0,5154,0,6594268,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1335783,49.16266870498657,0,5155,0,6595560,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1346643,49.16375494003296,0,5156,0,6596852,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1346643,49.16375494003296,0,5157,0,6598144,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1346643,49.16375494003296,0,5158,0,6599436,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1346643,49.16375494003296,0,5159,0,6600728,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1356652,49.16475558280945,0,5160,0,6602020,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1356652,49.16475558280945,0,5161,0,6603312,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1356652,49.16475558280945,0,5162,0,6604604,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1366649,49.16575527191162,0,5163,0,6605896,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1366649,49.16575527191162,0,5164,0,6607188,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1366649,49.16575527191162,0,5165,0,6608480,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1376662,49.16675662994385,0,5166,0,6609772,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1376662,49.16675662994385,0,5167,0,6611064,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1376662,49.16675662994385,0,5168,0,6612356,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1376662,49.16675662994385,0,5169,0,6613648,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.138665,49.1677553653717,0,5170,0,6614940,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.138665,49.1677553653717,0,5171,0,6616232,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.138665,49.1677553653717,0,5172,0,6617524,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.139665,49.168755292892456,0,5173,0,6618816,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.139665,49.168755292892456,0,5174,0,6620108,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.139665,49.17732095718384,0,631,0,84644,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.139665,49.17732095718384,0,632,0,84721,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1406648,49.16975522041321,0,5175,0,6621400,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1406648,49.17832088470459,0,633,0,84798,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.141168,49.17025852203369,0,5176,0,6622692,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.141168,49.17025852203369,0,5177,0,6623984,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.141168,49.17025852203369,0,5178,0,6625276,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1421726,49.171262979507446,0,5179,0,6626568,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1421726,49.171262979507446,0,5180,0,6627860,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1421726,49.171262979507446,0,5181,0,6629152,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1431766,49.17226696014404,0,5182,0,6630444,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1431766,49.17226696014404,0,5183,0,6631736,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1431766,49.17226696014404,0,5184,0,6633028,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1441765,49.1732668876648,0,5185,0,6634320,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1441765,49.1732668876648,0,5186,0,6635612,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1441765,49.1732668876648,0,5187,0,6636904,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1441765,49.1732668876648,0,5188,0,6638196,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1451764,49.17426681518555,0,5189,0,6639488,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1451764,49.17426681518555,0,5190,0,6640780,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1451764,49.17426681518555,0,5191,0,6642072,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.146177,49.17526745796204,0,5192,0,6643364,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.146177,49.17526745796204,0,5193,0,6644656,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.146177,49.17526745796204,0,5194,0,6645948,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.147178,49.176268339157104,0,5195,0,6647240,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.147178,49.176268339157104,0,5196,0,6648532,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.148177,49.17726707458496,0,5197,0,6649824,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.148177,49.17726707458496,0,5198,0,6651116,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.148177,49.17726707458496,0,5199,0,6652408,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1491773,49.17826771736145,0,5200,0,6653700,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1491773,49.18683338165283,0,634,0,84875,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1491773,49.17826771736145,0,5201,0,6654992,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1491773,49.17826771736145,0,5202,0,6656284,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1491773,49.17826771736145,0,5203,0,6657576,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1507936,49.17988395690918,0,5204,0,6658868,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1507936,49.17988395690918,0,5205,0,6660160,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1507936,49.17988395690918,0,5206,0,6661452,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1516871,49.18934321403504,0,635,0,84952,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1516871,49.18934321403504,0,636,0,85029,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1516871,49.18077754974365,0,5207,0,6662744,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1516871,49.18077754974365,0,5208,0,6664036,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1516871,49.18077754974365,0,5209,0,6665328,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1516871,49.18077754974365,0,5210,0,6666620,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.153593,49.18268346786499,0,5211,0,6667912,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.153593,49.18268346786499,0,5212,0,6669204,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.153593,49.18268346786499,0,5213,0,6670496,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1546278,49.18371820449829,0,5214,0,6671788,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1546278,49.18371820449829,0,5215,0,6673080,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1546278,49.18371820449829,0,5216,0,6674372,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1556146,49.18470501899719,0,5217,0,6675664,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1556146,49.18470501899719,0,5218,0,6676956,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1556146,49.18470501899719,0,5219,0,6678248,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1556146,49.18470501899719,0,5220,0,6679540,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1566143,49.185704708099365,0,5221,0,6680832,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1566143,49.185704708099365,0,5222,0,6682124,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1566143,49.185704708099365,0,5223,0,6683416,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1576138,49.18670415878296,0,5224,0,6684708,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1576138,49.18670415878296,0,5225,0,6686000,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1576138,49.18670415878296,0,5226,0,6687292,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.158614,49.18770432472229,0,5227,0,6688584,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.158614,49.19626998901367,0,637,0,85106,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.158614,49.19626998901367,0,638,0,85183,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1596143,49.1887047290802,0,5228,0,6689876,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1596143,49.1887047290802,0,5229,0,6691168,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1596143,49.1887047290802,0,5230,0,6692460,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1596143,49.1887047290802,0,5231,0,6693752,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1606004,49.18969082832336,0,5232,0,6695044,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1611054,49.1901957988739,0,5233,0,6696336,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1611054,49.1901957988739,0,5234,0,6697628,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1611054,49.1901957988739,0,5235,0,6698920,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1611054,49.1901957988739,0,5236,0,6700212,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1621947,49.191285133361816,0,5237,0,6701504,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1621947,49.1998507976532,0,639,0,85260,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
443,17,1718887685.1621947,49.1998507976532,0,640,0,85342,0.0,0.0,74,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1621947,49.191285133361816,0,5238,0,6702796,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1632242,49.19231462478638,0,5239,0,6704088,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1632242,49.19231462478638,0,5240,0,6705380,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1632242,49.19231462478638,0,5241,0,6706672,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1632242,49.19231462478638,0,5242,0,6707964,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1642196,49.193310022354126,0,5243,0,6709256,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1642196,49.193310022354126,0,5244,0,6710548,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1642196,49.193310022354126,0,5245,0,6711840,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1652246,49.19431495666504,0,5246,0,6713132,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1652246,49.19431495666504,0,5247,0,6714424,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1652246,49.19431495666504,0,5248,0,6715716,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1662264,49.19531679153442,0,5249,0,6717008,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1662264,49.19531679153442,0,5250,0,6718300,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1662264,49.19531679153442,0,5251,0,6719592,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1672227,49.19631314277649,0,5252,0,6720884,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
54415,17,1718887685.1672227,49.19631314277649,0,5253,0,6722176,0.0,0.0,66,1292,0,0,0,0,0,0,0,0,Benign
